run_id,design,status,labor,financing,eta,eta_s,theta,epsilon,sigma,shock,magnitude,data_vintage,evidence,commit,actor,notes
supply_etas_s1-BETA-F2-e05-m12,supply_etas_s1,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-e05-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-e05-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e05-m12/manifest.toml)
supply_etas_s1-BETA-F3-e05-m12,supply_etas_s1,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-e05-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-e05-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e05-m12/manifest.toml)
supply_etas_s1-BETA-F1-e05-m13,supply_etas_s1,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e05-m13/manifest.toml)
supply_etas_s1-BETA-F2-e05-m13,supply_etas_s1,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e05-m13/manifest.toml)
supply_etas_s1-BETA-F3-e05-m13,supply_etas_s1,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e05-m13/manifest.toml)
supply_etas_s1-BETA-F1-e1-m11,supply_etas_s1,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F1-e1-m11/manifest.toml; runs/supply_etas_s1-BETA-F1-e1-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e1-m11/manifest.toml)
supply_etas_s1-BETA-F2-e1-m11,supply_etas_s1,executed,BETA,F2,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F2-e1-m11/manifest.toml; runs/supply_etas_s1-BETA-F2-e1-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e1-m11/manifest.toml)
supply_etas_s1-BETA-F3-e1-m11,supply_etas_s1,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F3-e1-m11/manifest.toml; runs/supply_etas_s1-BETA-F3-e1-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e1-m11/manifest.toml)
supply_etas_s1-BETA-F1-e1-m12,supply_etas_s1,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F1-e1-m12/manifest.toml; runs/supply_etas_s1-BETA-F1-e1-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e1-m12/manifest.toml)
supply_etas_s1-BETA-F2-e1-m12,supply_etas_s1,executed,BETA,F2,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-e1-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-e1-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e1-m12/manifest.toml)
supply_etas_s1-BETA-F3-e1-m12,supply_etas_s1,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-e1-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-e1-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e1-m12/manifest.toml)
supply_etas_s1-BETA-F1-e1-m13,supply_etas_s1,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-e1-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-e1-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e1-m13/manifest.toml)
supply_etas_s1-BETA-F2-e1-m13,supply_etas_s1,executed,BETA,F2,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-e1-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-e1-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e1-m13/manifest.toml)
supply_etas_s1-BETA-F3-e1-m13,supply_etas_s1,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-e1-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-e1-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e1-m13/manifest.toml)
supply_etas_s1-BETA-F1-e2-m11,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F1-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F1-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e2-m11/manifest.toml)
supply_etas_s1-BETA-F2-e2-m11,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F2-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F2-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e2-m11/manifest.toml)
supply_etas_s1-BETA-F3-e2-m11,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F3-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F3-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e2-m11/manifest.toml)
supply_etas_s1-BETA-F1-e2-m12,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F1-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F1-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e2-m12/manifest.toml)
supply_etas_s1-BETA-F2-e2-m12,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e2-m12/manifest.toml)
supply_etas_s1-BETA-F3-e2-m12,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e2-m12/manifest.toml)
supply_etas_s1-BETA-F1-e2-m13,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e2-m13/manifest.toml)
supply_etas_s1-BETA-F2-e2-m13,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e2-m13/manifest.toml)
supply_etas_s1-BETA-F3-e2-m13,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e2-m13/manifest.toml)
supply_etas_s1-BETA-F1-e5-m11,supply_etas_s1,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F1-e5-m11/manifest.toml; runs/supply_etas_s1-BETA-F1-e5-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e5-m11/manifest.toml)
supply_etas_s1-BETA-F2-e5-m11,supply_etas_s1,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F2-e5-m11/manifest.toml; runs/supply_etas_s1-BETA-F2-e5-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e5-m11/manifest.toml)
supply_etas_s1-BETA-F3-e5-m11,supply_etas_s1,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F3-e5-m11/manifest.toml; runs/supply_etas_s1-BETA-F3-e5-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e5-m11/manifest.toml)
supply_etas_s1-BETA-F1-e5-m12,supply_etas_s1,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F1-e5-m12/manifest.toml; runs/supply_etas_s1-BETA-F1-e5-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e5-m12/manifest.toml)
supply_etas_s1-BETA-F2-e5-m12,supply_etas_s1,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-e5-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-e5-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e5-m12/manifest.toml)
supply_etas_s1-BETA-F3-e5-m12,supply_etas_s1,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-e5-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-e5-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e5-m12/manifest.toml)
supply_etas_s1-BETA-F1-e5-m13,supply_etas_s1,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-e5-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-e5-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-e5-m13/manifest.toml)
supply_etas_s1-BETA-F2-e5-m13,supply_etas_s1,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-e5-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-e5-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-e5-m13/manifest.toml)
supply_etas_s1-BETA-F3-e5-m13,supply_etas_s1,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-e5-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-e5-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-e5-m13/manifest.toml)
supply_etas_s1-BETA-F1-sec-e05-m11,supply_etas_s1,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e05-m11/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e05-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e05-m11/manifest.toml)
supply_etas_s1-BETA-F2-sec-e05-m11,supply_etas_s1,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e05-m11/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e05-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e05-m11/manifest.toml)
supply_etas_s1-BETA-F3-sec-e05-m11,supply_etas_s1,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e05-m11/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e05-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e05-m11/manifest.toml)
supply_etas_s1-BETA-F1-sec-e05-m12,supply_etas_s1,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e05-m12/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e05-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e05-m12/manifest.toml)
supply_etas_s1-BETA-F2-sec-e05-m12,supply_etas_s1,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e05-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e05-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e05-m12/manifest.toml)
supply_etas_s1-BETA-F3-sec-e05-m12,supply_etas_s1,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e05-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e05-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e05-m12/manifest.toml)
supply_etas_s1-BETA-F1-sec-e05-m13,supply_etas_s1,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e05-m13/manifest.toml)
supply_etas_s1-BETA-F2-sec-e05-m13,supply_etas_s1,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e05-m13/manifest.toml)
supply_etas_s1-BETA-F3-sec-e05-m13,supply_etas_s1,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e05-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e05-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e05-m13/manifest.toml)
supply_etas_s1-BETA-F1-sec-e2-m11,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e2-m11/manifest.toml)
supply_etas_s1-BETA-F2-sec-e2-m11,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e2-m11/manifest.toml)
supply_etas_s1-BETA-F3-sec-e2-m11,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.1,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e2-m11/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e2-m11/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.1 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e2-m11/manifest.toml)
supply_etas_s1-BETA-F1-sec-e2-m12,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e2-m12/manifest.toml)
supply_etas_s1-BETA-F2-sec-e2-m12,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e2-m12/manifest.toml)
supply_etas_s1-BETA-F3-sec-e2-m12,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.2,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e2-m12/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e2-m12/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.2 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e2-m12/manifest.toml)
supply_etas_s1-BETA-F1-sec-e2-m13,supply_etas_s1,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F1-sec-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F1-sec-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F1-sec-e2-m13/manifest.toml)
supply_etas_s1-BETA-F2-sec-e2-m13,supply_etas_s1,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F2-sec-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F2-sec-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F2-sec-e2-m13/manifest.toml)
supply_etas_s1-BETA-F3-sec-e2-m13,supply_etas_s1,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,sectoral:supply,1.3,full-71-abill,runs/supply_etas_s1-BETA-F3-sec-e2-m13/manifest.toml; runs/supply_etas_s1-BETA-F3-sec-e2-m13/log.txt,1cc4ab821ddc144ad1e4be4a2f50bae030da60b6,hermes-agent,supply arm s1: A1=1.3 | executed 2026-09-20 (see runs/supply_etas_s1-BETA-F3-sec-e2-m13/manifest.toml)
supply_etas_prog-ALPHA-F1-a05,supply_etas_prog,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-ALPHA-F1-a05/manifest.toml; runs/supply_etas_prog-ALPHA-F1-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - prog supply 0.05 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_prog-ALPHA-F1-a05/manifest.toml)
supply_etas_prog-ALPHA-F2-a05,supply_etas_prog,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-ALPHA-F2-a05/manifest.toml; runs/supply_etas_prog-ALPHA-F2-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - prog supply 0.05 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_prog-ALPHA-F2-a05/manifest.toml)
supply_etas_prog-ALPHA-F3-a05,supply_etas_prog,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-ALPHA-F3-a05/manifest.toml; runs/supply_etas_prog-ALPHA-F3-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - prog supply 0.05 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_prog-ALPHA-F3-a05/manifest.toml)
supply_etas_prog-BETA-F1-e05-a05,supply_etas_prog,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-BETA-F1-e05-a05/manifest.toml; runs/supply_etas_prog-BETA-F1-e05-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - prog supply 0.05 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_prog-BETA-F1-e05-a05/manifest.toml)
supply_etas_prog-BETA-F2-e05-a05,supply_etas_prog,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-BETA-F2-e05-a05/manifest.toml; runs/supply_etas_prog-BETA-F2-e05-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - prog supply 0.05 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_prog-BETA-F2-e05-a05/manifest.toml)
supply_etas_prog-BETA-F3-e05-a05,supply_etas_prog,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-BETA-F3-e05-a05/manifest.toml; runs/supply_etas_prog-BETA-F3-e05-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - prog supply 0.05 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_prog-BETA-F3-e05-a05/manifest.toml)
supply_etas_prog-BETA-F1-e1-a05,supply_etas_prog,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,programme:supply,0.05,full-71-abill,runs/supply_etas_prog-BETA-F1-e1-a05/manifest.toml; runs/supply_etas_prog-BETA-F1-e1-a05/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - prog supply 0.05 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_prog-BETA-F1-e1-a05/manifest.toml)
